,FIRM,K,KT,KINT,SALES,ASSETS,INV,INVT,INVINT,LINV,LINVT,LINVINT,INVSALES,INVTSALES,INVINTSALES,INVK,INVTK,INVINTK,INVA,INVTA,INVINTA,LC,SC,LCSALES,SCSALES,EMPL,CR,AGE,LEMPL,LWAGE,smallm,largem,high,low,fclowm,fchighm,treat,notreat,snotreat,snotreat2,snotreat3,score,s,s2,s3,ssmall,ssmall2,ssmall3,slarge,slarge2,slarge3,treatsmall,streatsmall,streatsmall2,streatsmall3,treatlarge,streatlarge,streatlarge2,streatlarge3,treath,streath,streath2,streath3,streath4,treatl,streatl,streatl2,streatl3,streatl4,treatsmallh,streatsmallh,streatsmallh2,streatsmallh3,treatlargeh,streatlargeh,streatlargeh2,streatlargeh3,treatsmalll,streatsmalll,streatsmalll2,streatsmalll3,treatlargel,streatlargel,streatlargel2,streatlargel3,fclow,fchigh,sfclow,sfclow2,sfclow3,sfchigh,sfchigh2,sfchigh3,treatfclow,streatfclow,streatfclow2,streatfclow3,treatfchigh,streatfchigh,streatfchigh2,streatfchigh3,streat,streat2,streat3
121,122.0,1850.0,1830.0,20.0,15749.0,8127.0,-56.0,-48.0,-8.0,11.550299,10.679527,11.682643,-0.0035557812,-0.0030478125,-0.00050796877,-0.030270271,-0.025945947,-0.0043243244,-0.0068906117,-0.0059062387,-0.000984373,7653.0,13666.0,0.48593563,0.86773765,207.0,0.42078966,,5.332719,3.6101344,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,94.0,19.0,361.0,6859.0,0.0,0.0,0.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,1.0,19.0,361.0,6859.0,130321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19.0,361.0,6859.0
122,123.0,22644.0,19007.0,3637.0,176481.0,278788.0,3482.0,5105.0,-1623.0,11.583813,10.791585,11.6689205,0.01973017,0.028926626,-0.009196457,0.15377142,0.22544603,-0.071674615,0.012489777,0.018311406,-0.005821628,82729.0,99930.0,0.46877,0.5662366,1813.0,,1980.1216,7.502738,3.8205872,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-6.0,36.0,-216.0,69.0,-6.0,36.0,-216.0,0.0,0.0,0.0,-6.0,36.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-6.0,36.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,124.0,21905.0,18782.0,3123.0,182560.0,278788.0,4221.0,5330.0,-1109.0,11.590673,10.796203,11.673308,0.023121165,0.02919588,-0.006074715,0.19269574,0.24332345,-0.050627712,0.015140537,0.01911847,-0.003977933,59562.0,67374.0,0.32625985,0.36905128,1239.0,,1980.1216,7.12206,3.872713,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-5.0,25.0,-125.0,70.0,-5.0,25.0,-125.0,0.0,0.0,0.0,-5.0,25.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-5.0,25.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,125.0,2490.0,1869.0,621.0,37902.0,25168.0,5692.0,4780.0,912.0,11.604191,10.784876,11.690377,0.15017678,0.12611471,0.024062054,2.2859437,1.9196787,0.36626506,0.2261602,0.18992372,0.03623649,24116.0,22495.0,0.6362725,0.5935043,509.0,0.38190475,1979.122,6.232448,3.8581827,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,6.0,36.0,216.0,0.0,0.0,0.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,,,6.0,36.0,216.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,6.0,36.0,216.0
125,126.0,47.0,29.0,18.0,3719.0,3612.0,46.0,15.0,31.0,11.55128,10.680976,11.682972,0.0123689165,0.0040333425,0.0083355745,0.9787234,0.31914893,0.65957445,0.012735327,0.0041528237,0.008582503,3169.0,4204.0,0.8521108,1.1304114,72.0,0.4633676,1985.0116,4.276666,3.7845054,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,3.0,9.0,27.0,3.0,9.0,27.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,9.0,27.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,3.0,9.0,27.0
126,127.0,6744.0,2619.0,4125.0,25759.0,29197.0,-2955.0,-1097.0,-1858.0,11.521975,10.655092,11.666907,-0.114717185,-0.042587057,-0.07213013,-0.43816727,-0.1626631,-0.27550414,-0.10120903,-0.037572354,-0.063636675,24596.0,32221.0,0.95485073,1.2508638,538.0,0.39709303,1980.0114,6.2878585,3.8224804,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,11.0,121.0,1331.0,0.0,0.0,0.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,14641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,,,11.0,121.0,1331.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,11.0,121.0,1331.0
127,128.0,987.0,812.0,175.0,14661.0,37369.0,1631.0,159.0,1472.0,11.566419,10.684279,11.695055,0.111247525,0.0108451,0.10040243,1.6524823,0.16109422,1.4913881,0.043645803,0.0042548636,0.03939094,7164.0,19233.0,0.48864335,1.3118478,151.0,0.41462243,1985.1028,5.0172796,3.859544,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,15.0,225.0,3375.0,0.0,0.0,0.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,1.0,15.0,225.0,3375.0,50625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,225.0,3375.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,15.0,225.0,3375.0
128,129.0,409.0,399.0,10.0,5974.0,7323.0,287.0,136.0,151.0,11.553597,10.683752,11.683984,0.048041515,0.022765316,0.025276197,0.7017115,0.33251834,0.36919317,0.03919159,0.018571625,0.020619964,5493.0,7457.0,0.91948444,1.2482424,76.0,0.41972974,1985.1204,4.3307333,4.2804966,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,10.0,100.0,1000.0,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10000.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,10.0,100.0,1000.0
129,130.0,343.0,308.0,35.0,7199.0,4396.0,-12.0,23.0,-35.0,11.550722,10.68116,11.682415,-0.0016668981,0.0031948881,-0.0048617865,-0.034985423,0.0670554,-0.10204082,-0.0027297544,0.005232029,-0.007961784,2079.0,6202.0,0.2887901,0.86150855,42.0,,1981.113,3.7376697,3.9019728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.0,9.0,-27.0,72.0,-3.0,9.0,-27.0,-3.0,9.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-3.0,9.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,131.0,10933.0,10464.0,469.0,47714.0,31259.0,2127.0,1656.0,471.0,11.57111,10.717989,11.686677,0.044578113,0.034706794,0.009871316,0.1945486,0.15146804,0.043080583,0.0680444,0.052976742,0.01506766,26454.0,67540.0,0.55442846,1.4155174,662.0,0.38083538,,6.4952655,3.687897,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,,,,,,,,,,,,,,,,,2.0,4.0,8.0
131,132.0,2155.0,214.0,1941.0,8932.0,11176.0,1785.0,124.0,1661.0,11.567878,10.683477,11.69663,0.19984326,0.013882669,0.18596059,0.82830626,0.057540603,0.77076566,0.15971725,0.011095204,0.14862205,21650.0,22484.0,2.4238691,2.5172415,333.0,,1976.1008,5.8081427,4.1746182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-37.0,1369.0,-50653.0,38.0,-37.0,1369.0,-50653.0,0.0,0.0,0.0,-37.0,1369.0,-50653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-37.0,1369.0,-50653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,133.0,49489.0,48564.0,925.0,144411.0,203809.0,-10283.0,-10118.0,-165.0,11.446583,10.415922,11.681317,-0.07120649,-0.07006391,-0.0011425723,-0.20778355,-0.20444947,-0.0033340743,-0.050454102,-0.04964452,-0.00080958154,131514.0,147480.0,0.9106924,1.0212518,2646.0,0.4175,1980.0927,7.8808045,3.9060643,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,1.0,2.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,4.0,8.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0
133,134.0,6823.0,5272.0,1551.0,13047.0,22769.0,445.0,142.0,303.0,11.555113,10.683889,11.685264,0.034107458,0.010883728,0.02322373,0.06522058,0.02081196,0.04440862,0.019544117,0.0062365495,0.013307568,17869.0,7181.0,1.3695868,0.5503947,485.0,0.45799372,1980.122,6.184149,3.6066737,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,6.0,36.0,216.0,0.0,0.0,0.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,1.0,6.0,36.0,216.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,36.0,216.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,6.0,36.0,216.0
134,135.0,858.0,754.0,104.0,3585.0,3611.0,438.0,63.0,375.0,11.555046,10.682078,11.68587,0.12217573,0.017573223,0.10460251,0.5104895,0.073426574,0.43706295,0.12129604,0.017446691,0.10384935,5073.0,5831.0,1.4150628,1.6264993,128.0,0.5,1980.122,4.8520303,3.6796575,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,12.0,144.0,1728.0,12.0,144.0,1728.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,20736.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,144.0,1728.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,12.0,144.0,1728.0
135,136.0,7247.0,6852.0,395.0,27996.0,23210.0,2580.0,2869.0,-289.0,11.575375,10.744494,11.680268,0.09215602,0.10247893,-0.010322903,0.3560094,0.39588794,-0.03987857,0.11115898,0.12361051,-0.0124515295,16081.0,26760.0,0.57440346,0.95585084,465.0,0.41573033,1988.0228,6.1420374,3.5433562,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,84.0,9.0,81.0,729.0,0.0,0.0,0.0,9.0,81.0,729.0,0.0,0.0,0.0,0.0,1.0,9.0,81.0,729.0,1.0,9.0,81.0,729.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,81.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,9.0,81.0,729.0,0.0,0.0,0.0,0.0,1.0,9.0,81.0,729.0,9.0,81.0,729.0
136,137.0,1688.0,1386.0,302.0,10445.0,13795.0,1015.0,106.0,909.0,11.560562,10.683064,11.6903515,0.09717568,0.010148397,0.08702729,0.60130334,0.062796205,0.5385071,0.07357738,0.0076839435,0.06589344,5481.0,7820.0,0.5247487,0.7486836,133.0,0.35085228,1991.1012,4.890349,3.7186937,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137,138.0,4634.0,4254.0,380.0,34977.0,34060.0,3192.0,2304.0,888.0,11.581107,10.732236,11.690176,0.09125997,0.06587186,0.025388112,0.68882173,0.49719465,0.1916271,0.09371697,0.06764533,0.026071638,21097.0,27611.0,0.6031678,0.78940445,589.0,,1982.092,6.378426,3.57846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0,4.0,-8.0,73.0,-2.0,4.0,-8.0,0.0,0.0,0.0,-2.0,4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-2.0,4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,139.0,481.0,253.0,228.0,42525.0,62333.0,289.0,439.0,-150.0,11.553617,10.690671,11.681444,0.0067960024,0.010323339,-0.0035273368,0.6008316,0.91268194,-0.3118503,0.0046363883,0.0070428182,-0.00240643,36451.0,35167.0,0.85716635,0.82697237,689.0,0.38184652,1988.062,6.535241,3.968483,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,5.0,25.0,125.0,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,,,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,5.0,25.0,125.0
139,140.0,247.0,246.0,1.0,8818.0,4962.0,-10.0,-15.0,5.0,11.550741,10.680286,11.682753,-0.001134044,-0.001701066,0.000567022,-0.04048583,-0.060728744,0.020242915,-0.0020153164,-0.0030229746,0.0010076582,7758.0,9887.0,0.8797913,1.1212293,201.0,0.47167554,1988.1206,5.3033047,3.6531749,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,5.0,25.0,125.0,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,1.0,5.0,25.0,125.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,5.0,25.0,125.0
140,141.0,2449.0,2418.0,31.0,27631.0,17730.0,4344.0,4254.0,90.0,11.59181,10.773923,11.68347,0.15721472,0.15395752,0.003257211,1.7737852,1.7370355,0.036749694,0.24500845,0.23993231,0.005076142,6561.0,15482.0,0.23745069,0.5603127,212.0,0.3902663,1992.1008,5.3565865,3.432312,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,7.0,49.0,343.0,0.0,0.0,0.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,,,0.0,0.0,0.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,7.0,49.0,343.0
141,142.0,663.0,663.0,0.0,6838.0,6722.0,934.0,746.0,188.0,11.55979,10.697633,11.684296,0.13658965,0.10909623,0.02749342,1.4087481,1.1251886,0.2835596,0.13894674,0.11097888,0.027967867,3988.0,4591.0,0.5832115,0.6713951,133.0,0.4425926,,4.890349,3.400696,1.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,94.0,19.0,361.0,6859.0,19.0,361.0,6859.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,130321.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19.0,361.0,6859.0
142,143.0,2606.0,2575.0,31.0,6194.0,8034.0,-370.0,-354.0,-16.0,11.547269,10.672461,11.682575,-0.059735227,-0.05715208,-0.002583145,-0.14198005,-0.13584037,-0.0061396775,-0.04605427,-0.044062734,-0.001991536,5304.0,7966.0,0.8563126,1.2860833,122.0,0.45650887,1977.0408,4.804021,3.7721956,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,4.0,16.0,64.0,0.0,0.0,0.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,1.0,4.0,16.0,64.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,16.0,64.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,4.0,16.0,64.0
143,144.0,20481.0,19908.0,573.0,46032.0,76855.0,4963.0,-75.0,5038.0,11.597515,10.6789055,11.724344,0.1078163,-0.0016293013,0.1094456,0.24232215,-0.0036619306,0.24598408,0.06457615,-0.00097586366,0.06555201,29416.0,42108.0,0.63903373,0.9147549,453.0,0.37278602,1977.0125,6.115892,4.173402,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,14.0,196.0,2744.0,0.0,0.0,0.0,14.0,196.0,2744.0,0.0,0.0,0.0,0.0,1.0,14.0,196.0,2744.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,196.0,2744.0,38416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,196.0,2744.0,,,14.0,196.0,2744.0,0.0,0.0,0.0,1.0,14.0,196.0,2744.0,0.0,0.0,0.0,0.0,14.0,196.0,2744.0
144,145.0,1511.0,1449.0,62.0,25208.0,17507.0,31.0,82.0,-51.0,11.551136,10.682514,11.68228,0.0012297683,0.0032529356,-0.0020231672,0.020516215,0.054268695,-0.033752482,0.0017707202,0.0046838406,-0.0029131204,12477.0,29985.0,0.49496192,1.1895033,231.0,0.38496718,1983.12,5.4424176,3.9892244,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,13.0,169.0,2197.0,0.0,0.0,0.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,28561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,,,13.0,169.0,2197.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,13.0,169.0,2197.0
145,146.0,920.0,880.0,40.0,4665.0,4045.0,338.0,304.0,34.0,11.554087,10.687594,11.682998,0.072454445,0.06516613,0.007288317,0.36739132,0.33043477,0.036956523,0.08355995,0.07515451,0.008405439,4716.0,3662.0,1.0109324,0.78499466,118.0,0.37847057,1990.0417,4.7706847,3.6880317,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,3.0,9.0,27.0,3.0,9.0,27.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,3.0,9.0,27.0
146,147.0,1123.0,168.0,955.0,36830.0,23890.0,-138.0,16.0,-154.0,11.549508,10.680999,11.68141,-0.0037469454,0.00043442845,-0.004181374,-0.12288513,0.014247552,-0.13713267,-0.0057764756,0.0006697363,-0.0064462116,10726.0,15710.0,0.29122996,0.42655444,244.0,0.4257163,1983.1025,5.497168,3.7832577,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,1.0,2.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,4.0,8.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0
147,148.0,3114.0,2945.0,169.0,30285.0,22132.0,10627.0,10707.0,-80.0,11.648252,10.900658,11.682035,0.3508998,0.35354134,-0.0026415717,3.4126525,3.438343,-0.02569043,0.48016447,0.48377913,-0.0036146755,25232.0,18901.0,0.8331517,0.6241043,612.0,0.3873684,1995.0524,6.4167323,3.719136,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,15.0,225.0,3375.0,0.0,0.0,0.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,50625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,,,0.0,0.0,0.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,15.0,225.0,3375.0
148,149.0,674.0,666.0,8.0,2435.0,1566.0,550.0,557.0,-7.0,11.556119,10.693353,11.6826515,0.2258727,0.22874743,-0.0028747434,0.81602377,0.8264095,-0.010385756,0.35121328,0.35568327,-0.004469987,1658.0,1389.0,0.6809035,0.57043123,,0.43650115,1984.0808,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,10.0,100.0,1000.0,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10000.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,10.0,100.0,1000.0
149,150.0,1052.0,535.0,517.0,12808.0,6355.0,141.0,214.0,-73.0,11.552195,10.685538,11.682095,0.011008744,0.016708307,-0.005699563,0.13403042,0.20342205,-0.06939164,0.022187253,0.033674274,-0.011487018,5642.0,7855.0,0.44050592,0.6132886,131.0,0.37091988,1984.0906,4.8751974,3.7627966,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,7.0,49.0,343.0,7.0,49.0,343.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,,,7.0,49.0,343.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,7.0,49.0,343.0
